Date,DesignBuilder,Model,Error,Abs_Error,Pct_Error,Abs_Pct_Error,Year,Month_No,Month
2022-05-15,4424.01991,5124.026205,700.0062950000001,700.0062950000001,15.82285589216528,15.82285589216528,2022,5,2022-05
2022-05-16,5163.46733,4889.896129,-273.57120100000066,273.57120100000066,-5.298207261049924,5.298207261049924,2022,5,2022-05
2022-05-17,4743.2498,5372.408531,629.1587310000004,629.1587310000004,13.26429679077835,13.26429679077835,2022,5,2022-05
2022-05-18,4341.92458,5841.515536,1499.590956,1499.590956,34.537471307251494,34.537471307251494,2022,5,2022-05
2022-05-19,4344.42037,5709.212616,1364.792246,1364.792246,31.414829361920148,31.414829361920148,2022,5,2022-05
2022-05-20,5207.73604,5356.212362,148.47632200000044,148.47632200000044,2.8510723442887946,2.8510723442887946,2022,5,2022-05
2022-05-21,4636.542,7213.1729,2576.630899999999,2576.630899999999,55.572254063480905,55.572254063480905,2022,5,2022-05
2022-05-22,3895.406856,7609.111022,3713.704166,3713.704166,95.33546310521768,95.33546310521768,2022,5,2022-05
2022-05-23,3871.092587,7511.472131,3640.3795440000004,3640.3795440000004,94.04010527222248,94.04010527222248,2022,5,2022-05
2022-05-24,3805.237698,7491.290979,3686.0532810000004,3686.0532810000004,96.86788509788386,96.86788509788386,2022,5,2022-05
2022-05-25,3457.080246,8002.21926,4545.139014,4545.139014,131.47334428406558,131.47334428406558,2022,5,2022-05
2022-05-26,4315.771818,6694.343843,2378.5720249999995,2378.5720249999995,55.113479704361865,55.113479704361865,2022,5,2022-05
2022-05-27,4157.13598,7785.714846,3628.578866,3628.578866,87.28554667100401,87.28554667100401,2022,5,2022-05
2022-05-28,4001.562153,7727.861926,3726.2997729999997,3726.2997729999997,93.12112696303782,93.12112696303782,2022,5,2022-05
2022-05-29,4018.240872,8309.467328,4291.226456,4291.226456,106.79365903378826,106.79365903378826,2022,5,2022-05
2022-05-30,4109.11175,7542.097275,3432.985525,3432.985525,83.54568417371468,83.54568417371468,2022,5,2022-05
2022-05-31,4050.41091,8080.842236,4030.4313260000004,4030.4313260000004,99.50672698538628,99.50672698538628,2022,5,2022-05
2022-06-01,4323.04733,7746.61438,3423.5670499999997,3423.5670499999997,79.19337422567611,79.19337422567611,2022,6,2022-06
2022-06-02,5162.14121,7319.758812,2157.6176020000003,2157.6176020000003,41.79695041701505,41.79695041701505,2022,6,2022-06
2022-06-03,5014.04472,7385.528343,2371.483623,2371.483623,47.296818345888234,47.296818345888234,2022,6,2022-06
2022-06-04,4425.97664,8345.338576,3919.3619360000002,3919.3619360000002,88.55360646458361,88.55360646458361,2022,6,2022-06
2022-06-05,4132.66282,7908.685475,3776.0226550000007,3776.0226550000007,91.37020897823939,91.37020897823939,2022,6,2022-06
2022-06-06,4083.13163,8347.417418,4264.285788000001,4264.285788000001,104.43664751508392,104.43664751508392,2022,6,2022-06
2022-06-07,4190.16722,8018.387552,3828.220332,3828.220332,91.36199418790737,91.36199418790737,2022,6,2022-06
2022-06-08,4386.97019,8019.614358,3632.644168,3632.644168,82.80530777894344,82.80530777894344,2022,6,2022-06
2022-06-09,4625.10094,8227.165652,3602.0647119999994,3602.0647119999994,77.88078052194898,77.88078052194898,2022,6,2022-06
2022-06-10,4719.2817,7848.477261,3129.1955610000005,3129.1955610000005,66.30660680840478,66.30660680840478,2022,6,2022-06
2022-06-11,4923.72979,8111.879145,3188.1493549999996,3188.1493549999996,64.75069695081702,64.75069695081702,2022,6,2022-06
2022-06-12,4566.11749,8483.773627,3917.656137000001,3917.656137000001,85.79840850744297,85.79840850744297,2022,6,2022-06
2022-06-13,4501.10203,9029.05956,4527.95753,4527.95753,100.59664277372534,100.59664277372534,2022,6,2022-06
2022-06-14,4564.05954,8106.50011,3542.4405699999998,3542.4405699999998,77.61600257300762,77.61600257300762,2022,6,2022-06
2022-06-15,4637.71941,7713.407779,3075.6883690000004,3075.6883690000004,66.31898347209412,66.31898347209412,2022,6,2022-06
2022-06-16,5087.0608,8316.08994,3229.0291399999996,3229.0291399999996,63.47534002345715,63.47534002345715,2022,6,2022-06
2022-06-17,5390.50761,8300.308083,2909.8004730000002,2909.8004730000002,53.980082833052535,53.980082833052535,2022,6,2022-06
2022-06-18,5272.00182,8252.188986,2980.187165999999,2980.187165999999,56.528568611154206,56.528568611154206,2022,6,2022-06
2022-06-19,4452.65498,9381.714839,4929.059859,4929.059859,110.6993441247945,110.6993441247945,2022,6,2022-06
2022-06-20,4080.33184,8824.021071,4743.689230999999,4743.689230999999,116.2574373117653,116.2574373117653,2022,6,2022-06
2022-06-21,4485.8786,8449.892266,3964.0136660000007,3964.0136660000007,88.36649449229412,88.36649449229412,2022,6,2022-06
2022-06-22,4775.1061,8320.415455,3545.3093550000003,3545.3093550000003,74.24566660414101,74.24566660414101,2022,6,2022-06
2022-06-23,4700.30298,8752.006838,4051.703857999999,4051.703857999999,86.20090822315456,86.20090822315456,2022,6,2022-06
2022-06-24,4683.47898,7587.892717,2904.413737,2904.413737,62.01402310980373,62.01402310980373,2022,6,2022-06
2022-06-25,4831.93078,8843.811121,4011.880341000001,4011.880341000001,83.02851434887486,83.02851434887486,2022,6,2022-06
2022-06-26,4235.00248,8860.295422,4625.292941999999,4625.292941999999,109.21582605543124,109.21582605543124,2022,6,2022-06
2022-06-27,4336.41954,8441.714679,4105.295139000001,4105.295139000001,94.67015590009082,94.67015590009082,2022,6,2022-06
2022-06-28,4487.48287,8015.020835,3527.5379650000004,3527.5379650000004,78.60838842600418,78.60838842600418,2022,6,2022-06
2022-06-29,4795.27013,7817.770819,3022.5006890000004,3022.5006890000004,63.03087432115113,63.03087432115113,2022,6,2022-06
2022-06-30,5038.47105,8203.723951,3165.252901,3165.252901,62.821694708358,62.821694708358,2022,6,2022-06
2022-07-01,4504.28566,8162.365672,3658.0800120000004,3658.0800120000004,81.2133218921999,81.2133218921999,2022,7,2022-07
2022-07-02,4876.97845,8035.771248,3158.7927980000004,3158.7927980000004,64.76946392904404,64.76946392904404,2022,7,2022-07
2022-07-03,4528.23831,8641.20176,4112.96345,4112.96345,90.82921808503494,90.82921808503494,2022,7,2022-07
2022-07-04,4470.66287,8455.276416,3984.6135460000005,3984.6135460000005,89.12802557174257,89.12802557174257,2022,7,2022-07
2022-07-05,4690.18859,8574.605598,3884.4170080000004,3884.4170080000004,82.82006007779744,82.82006007779744,2022,7,2022-07
2022-07-06,5032.2701,8513.593324,3481.3232239999998,3481.3232239999998,69.1799755343021,69.1799755343021,2022,7,2022-07
2022-07-07,5329.65603,8161.814924,2832.158894,2832.158894,53.13961873070446,53.13961873070446,2022,7,2022-07
2022-07-08,5492.59372,8076.38001,2583.78629,2583.78629,47.041278159565024,47.041278159565024,2022,7,2022-07
2022-07-09,4919.03105,7977.695084,3058.6640340000004,3058.6640340000004,62.18021400779734,62.18021400779734,2022,7,2022-07
2022-07-10,4470.64578,8772.591761,4301.945981,4301.945981,96.22650043636425,96.22650043636425,2022,7,2022-07
2022-07-11,4660.22389,8286.627879,3626.4039889999995,3626.4039889999995,77.81608941110336,77.81608941110336,2022,7,2022-07
2022-07-12,5040.24371,7852.004641,2811.7609310000007,2811.7609310000007,55.78620981008081,55.78620981008081,2022,7,2022-07
2022-07-13,5014.34117,8217.236953,3202.895783,3202.895783,63.87470805062912,63.87470805062912,2022,7,2022-07
2022-07-14,5077.06036,7600.99851,2523.93815,2523.93815,49.71258899904038,49.71258899904038,2022,7,2022-07
2022-07-15,5665.92615,8156.895627,2490.9694769999996,2490.9694769999996,43.964030081825186,43.964030081825186,2022,7,2022-07
2022-07-16,5870.10877,7975.397498,2105.2887280000004,2105.2887280000004,35.86456078564283,35.86456078564283,2022,7,2022-07
2022-07-17,5275.18346,7433.371439,2158.1879789999994,2158.1879789999994,40.91209330186972,40.91209330186972,2022,7,2022-07
2022-07-18,5342.94094,7965.744181,2622.8032409999996,2622.8032409999996,49.08913032080043,49.08913032080043,2022,7,2022-07
2022-07-19,5555.43195,8257.986721,2702.554770999999,2702.554770999999,48.64706822662096,48.64706822662096,2022,7,2022-07
2022-07-20,5605.54024,7513.507496,1907.967256,1907.967256,34.03716991245789,34.03716991245789,2022,7,2022-07
2022-07-21,5646.83736,8118.200191,2471.3628309999995,2471.3628309999995,43.765433169833656,43.765433169833656,2022,7,2022-07
2022-07-22,5973.6159,7509.835102,1536.2192020000002,1536.2192020000002,25.71673886832932,25.71673886832932,2022,7,2022-07
2022-07-23,5598.49463,7684.777746,2086.2831159999996,2086.2831159999996,37.2650730934076,37.2650730934076,2022,7,2022-07
2022-07-24,5071.16625,7354.660523,2283.4942729999993,2283.4942729999993,45.02897677629873,45.02897677629873,2022,7,2022-07
2022-07-25,5106.75295,7141.29195,2034.5389999999998,2034.5389999999998,39.84016888853023,39.84016888853023,2022,7,2022-07
2022-07-26,6123.58351,6764.272281,640.6887709999992,640.6887709999992,10.46264446224559,10.46264446224559,2022,7,2022-07
2022-07-27,6415.38579,7903.220014,1487.8342240000002,1487.8342240000002,23.191656319705135,23.191656319705135,2022,7,2022-07
2022-07-28,5544.57842,6810.971204,1266.3927840000006,1266.3927840000006,22.84019970629256,22.84019970629256,2022,7,2022-07
2022-07-29,5746.68809,7175.0761,1428.3880100000006,1428.3880100000006,24.855847187627695,24.855847187627695,2022,7,2022-07
2022-07-30,5154.55406,7923.17347,2768.6194099999993,2768.6194099999993,53.712103467588804,53.712103467588804,2022,7,2022-07
2022-07-31,4525.95442,7324.78652,2798.8320999999996,2798.8320999999996,61.83959978987149,61.83959978987149,2022,7,2022-07
2022-08-01,5416.72409,6717.942766,1301.2186760000004,1301.2186760000004,24.02224396849426,24.02224396849426,2022,8,2022-08
2022-08-02,6189.82721,7266.022201,1076.1949909999994,1076.1949909999994,17.38651103638803,17.38651103638803,2022,8,2022-08
2022-08-03,6285.87246,6919.042097,633.169637,633.169637,10.072899840541785,10.072899840541785,2022,8,2022-08
2022-08-04,6626.90219,6443.855729,-183.0464609999999,183.0464609999999,-2.7621723657883037,2.7621723657883037,2022,8,2022-08
2022-08-05,6786.13831,6383.946683,-402.19162700000015,402.19162700000015,-5.926664159015647,5.926664159015647,2022,8,2022-08
2022-08-06,6703.91237,6378.731423,-325.18094699999983,325.18094699999983,-4.850614522576163,4.850614522576163,2022,8,2022-08
2022-08-07,4972.54849,6600.487018,1627.9385279999997,1627.9385279999997,32.738514893798445,32.738514893798445,2022,8,2022-08
2022-08-08,5228.3413,6446.827192,1218.4858919999997,1218.4858919999997,23.305400739618886,23.305400739618886,2022,8,2022-08
2022-08-09,5793.54698,6341.833805,548.2868250000001,548.2868250000001,9.463750391474345,9.463750391474345,2022,8,2022-08
2022-08-10,5814.55051,5948.750262,134.19975199999953,134.19975199999953,2.307998731272515,2.307998731272515,2022,8,2022-08
2022-08-11,5962.21282,5324.308528,-637.9042920000002,637.9042920000002,-10.699119794251159,10.699119794251159,2022,8,2022-08
2022-08-12,6063.68649,6022.376253,-41.31023699999969,41.31023699999969,-0.6812726394764465,0.6812726394764465,2022,8,2022-08
2022-08-13,6062.02065,5744.436021,-317.58462899999995,317.58462899999995,-5.238923575755221,5.238923575755221,2022,8,2022-08
2022-08-14,5612.4588,6146.177049,533.7182489999996,533.7182489999996,9.509526359462978,9.509526359462978,2022,8,2022-08
2022-08-15,5308.99816,5574.249623,265.2514629999996,265.2514629999996,4.996262100795295,4.996262100795295,2022,8,2022-08
2022-08-16,5504.71194,5775.969079,271.2571390000003,271.2571390000003,4.927726318045996,4.927726318045996,2022,8,2022-08
2022-08-17,5470.04613,5949.184373,479.13824300000033,479.13824300000033,8.759309000562311,8.759309000562311,2022,8,2022-08
2022-08-18,6159.38453,6009.538109,-149.8464210000002,149.8464210000002,-2.4328148416478257,2.4328148416478257,2022,8,2022-08
2022-08-19,6362.417,5358.785224,-1003.6317760000002,1003.6317760000002,-15.774379076379308,15.774379076379308,2022,8,2022-08
2022-08-20,6236.44261,5353.687552,-882.7550579999997,882.7550579999997,-14.154785239016249,14.154785239016249,2022,8,2022-08
2022-08-21,5550.77262,5246.568506,-304.2041140000001,304.2041140000001,-5.480392277354717,5.480392277354717,2022,8,2022-08
2022-08-22,5779.64955,5620.502426,-159.14712400000008,159.14712400000008,-2.7535774033219726,2.7535774033219726,2022,8,2022-08
2022-08-23,5829.95877,4817.491229,-1012.467541,1012.467541,-17.366632954764448,17.366632954764448,2022,8,2022-08
2022-08-24,5985.88611,5154.797237,-831.0888730000006,831.0888730000006,-13.884141090014834,13.884141090014834,2022,8,2022-08
2022-08-25,6203.10606,4878.825269,-1324.2807910000001,1324.2807910000001,-21.34867239397161,21.34867239397161,2022,8,2022-08
2022-08-26,6535.40488,4909.35506,-1626.0498200000002,1626.0498200000002,-24.88062866580961,24.88062866580961,2022,8,2022-08
2022-08-27,5754.57088,4916.796229,-837.7746510000006,837.7746510000006,-14.558420922604059,14.558420922604059,2022,8,2022-08
2022-08-28,4729.75698,4516.83431,-212.92266999999993,212.92266999999993,-4.501767657415665,4.501767657415665,2022,8,2022-08
2022-08-29,4976.0239,4998.036325,22.012424999999894,22.012424999999894,0.4423697603220896,0.4423697603220896,2022,8,2022-08
2022-08-30,5556.88676,4403.441611,-1153.4451490000001,1153.4451490000001,-20.757038946750107,20.757038946750107,2022,8,2022-08
2022-08-31,5402.01623,4606.334014,-795.6822160000002,795.6822160000002,-14.729356264818186,14.729356264818186,2022,8,2022-08
2022-09-01,5568.07243,4263.018597,-1305.053833,1305.053833,-23.438161938565155,23.438161938565155,2022,9,2022-09
2022-09-02,5722.10249,4469.621377,-1252.4811129999998,1252.4811129999998,-21.888477446687602,21.888477446687602,2022,9,2022-09
2022-09-03,5336.87129,2763.708362,-2573.162928,2573.162928,-48.21482078500717,48.21482078500717,2022,9,2022-09
2022-09-04,4694.5163,2602.073394,-2092.442906,2092.442906,-44.57206605076651,44.57206605076651,2022,9,2022-09
2022-09-05,4597.58793,2615.733699,-1981.8542309999998,1981.8542309999998,-43.10639102882802,43.10639102882802,2022,9,2022-09
2022-09-06,4796.58537,2829.665008,-1966.9203619999998,1966.9203619999998,-41.0066789241781,41.0066789241781,2022,9,2022-09
2022-09-07,5082.22665,2553.928359,-2528.2982909999996,2528.2982909999996,-49.74784607451539,49.74784607451539,2022,9,2022-09
2022-09-08,5027.91036,2526.574978,-2501.3353819999998,2501.3353819999998,-49.74900511153902,49.74900511153902,2022,9,2022-09
2022-09-09,4815.11778,2488.910105,-2326.2076749999997,2326.2076749999997,-48.310504151364704,48.310504151364704,2022,9,2022-09
2022-09-10,4797.21846,2527.923611,-2269.294849,2269.294849,-47.3043883225614,47.3043883225614,2022,9,2022-09
2022-09-11,4309.13279,2414.074696,-1895.0580939999995,1895.0580939999995,-43.9777139938173,43.9777139938173,2022,9,2022-09
2022-09-12,4296.67442,2485.269314,-1811.4051060000002,1811.4051060000002,-42.158304980436476,42.158304980436476,2022,9,2022-09
2022-09-13,4871.53375,2485.95628,-2385.5774699999997,2385.5774699999997,-48.969741203168304,48.969741203168304,2022,9,2022-09
2022-09-14,5492.42308,2410.578304,-3081.8447759999995,3081.8447759999995,-56.11084090047921,56.11084090047921,2022,9,2022-09
2022-09-15,5544.48936,2458.274143,-3086.2152169999995,3086.2152169999995,-55.66274938256892,55.66274938256892,2022,9,2022-09
2022-09-16,6363.19763,2412.531643,-3950.665987,3950.665987,-62.08617454177673,62.08617454177673,2022,9,2022-09
2022-09-17,6020.25724,2450.084453,-3570.172787,3570.172787,-59.3026617414109,59.3026617414109,2022,9,2022-09
2022-09-18,4990.91235,2413.047545,-2577.8648049999997,2577.8648049999997,-51.651173657658,51.651173657658,2022,9,2022-09
2022-09-19,4822.98942,2401.281697,-2421.707723,2421.707723,-50.211756902423396,50.211756902423396,2022,9,2022-09
2022-09-20,5038.40591,2349.029569,-2689.3763410000006,2689.3763410000006,-53.37752434082867,53.37752434082867,2022,9,2022-09
2022-09-21,4847.91848,2402.963443,-2444.955037,2444.955037,-50.43308890375566,50.43308890375566,2022,9,2022-09
2022-09-22,5306.59811,2372.306749,-2934.291361,2934.291361,-55.29514955109348,55.29514955109348,2022,9,2022-09
2022-09-23,5539.26366,2379.3925,-3159.8711599999997,3159.8711599999997,-57.04496759773302,57.04496759773302,2022,9,2022-09
2022-09-24,5387.37326,2331.619599,-3055.753661,3055.753661,-56.72065983785204,56.72065983785204,2022,9,2022-09
2022-09-25,4348.04023,2270.949528,-2077.0907019999995,2077.0907019999995,-47.7707332988499,47.7707332988499,2022,9,2022-09
2022-09-26,4528.03953,2301.274103,-2226.765427,2226.765427,-49.17725236820094,49.17725236820094,2022,9,2022-09
2022-09-27,4927.61681,2340.432491,-2587.1843190000004,2587.1843190000004,-52.50376437042799,52.50376437042799,2022,9,2022-09
2022-09-28,5182.28066,2290.085324,-2892.195336,2892.195336,-55.80931496674285,55.80931496674285,2022,9,2022-09
2022-09-29,5457.98488,2191.809054,-3266.175826,3266.175826,-59.84215599366043,59.84215599366043,2022,9,2022-09
2022-09-30,5091.81582,2249.251348,-2842.564472,2842.564472,-55.82614478777435,55.82614478777435,2022,9,2022-09
2022-10-01,4338.88813,2281.376048,-2057.512082,2057.512082,-47.42026114418396,47.42026114418396,2022,10,2022-10
2022-10-02,3985.47681,2292.38109,-1693.0957200000003,1693.0957200000003,-42.4816352149343,42.4816352149343,2022,10,2022-10
2022-10-03,4007.273774,2247.669507,-1759.6042669999997,1759.6042669999997,-43.91025835111808,43.91025835111808,2022,10,2022-10
2022-10-04,4190.663076,2160.903059,-2029.7600169999996,2029.7600169999996,-48.435294849267905,48.435294849267905,2022,10,2022-10
2022-10-05,4409.92756,2205.781624,-2204.145936,2204.145936,-49.981454479946144,49.981454479946144,2022,10,2022-10
2022-10-06,4106.11682,2187.096615,-1919.0202050000003,1919.0202050000003,-46.73564560201675,46.73564560201675,2022,10,2022-10
2022-10-07,3926.768403,2140.193272,-1786.575131,1786.575131,-45.497338973061915,45.497338973061915,2022,10,2022-10
2022-10-08,4344.0581,2139.561435,-2204.496665,2204.496665,-50.74740287198277,50.74740287198277,2022,10,2022-10
2022-10-09,4094.42006,2165.046075,-1929.3739849999997,1929.3739849999997,-47.12203332161282,47.12203332161282,2022,10,2022-10
2022-10-10,4114.24557,2111.681773,-2002.5637970000002,2002.5637970000002,-48.67390054697198,48.67390054697198,2022,10,2022-10
2022-10-11,4132.786911,2160.831919,-1971.954992,1971.954992,-47.71489637540618,47.71489637540618,2022,10,2022-10
2022-10-12,4292.762864,2105.803163,-2186.959701,2186.959701,-50.94527161843245,50.94527161843245,2022,10,2022-10
2022-10-13,4669.14661,2050.602034,-2618.544576,2618.544576,-56.08186666042598,56.08186666042598,2022,10,2022-10
2022-10-14,5171.11202,2074.677864,-3096.4341559999993,3096.4341559999993,-59.87946391461077,59.87946391461077,2022,10,2022-10
2022-10-15,5268.98604,2101.739939,-3167.2461009999997,3167.2461009999997,-60.11111202336758,60.11111202336758,2022,10,2022-10
2022-10-16,4518.78612,2067.810603,-2450.975517,2450.975517,-54.23968853387555,54.23968853387555,2022,10,2022-10
2022-10-17,4244.3493,1968.085648,-2276.2636519999996,2276.2636519999996,-53.63045053808365,53.63045053808365,2022,10,2022-10
2022-10-18,3867.514499,1979.739616,-1887.7748829999998,1887.7748829999998,-48.81106156132344,48.81106156132344,2022,10,2022-10
2022-10-19,3571.704468,2103.419246,-1468.285222,1468.285222,-41.108810517634346,41.108810517634346,2022,10,2022-10
2022-10-20,3126.84944,1932.388864,-1194.460576,1194.460576,-38.20013080002982,38.20013080002982,2022,10,2022-10
2022-10-21,3381.99215,1941.992853,-1439.999297,1439.999297,-42.578434045152946,42.578434045152946,2022,10,2022-10
2022-10-22,2824.547025,1994.705408,-829.8416169999998,829.8416169999998,-29.379635377109707,29.379635377109707,2022,10,2022-10
2022-10-23,3010.919647,1973.694962,-1037.2246850000001,1037.2246850000001,-34.44876670931631,34.44876670931631,2022,10,2022-10
2022-10-24,3740.842698,1958.735681,-1782.1070169999998,1782.1070169999998,-47.63918616392995,47.63918616392995,2022,10,2022-10
2022-10-25,3670.225842,1986.076722,-1684.1491199999998,1684.1491199999998,-45.88679804734479,45.88679804734479,2022,10,2022-10
2022-10-26,3790.797498,2004.418183,-1786.379315,1786.379315,-47.12410293460629,47.12410293460629,2022,10,2022-10
2022-10-27,3960.278178,2841.628059,-1118.650119,1118.650119,-28.24675612976599,28.24675612976599,2022,10,2022-10
2022-10-28,3634.610043,2909.794187,-724.8158560000002,724.8158560000002,-19.942052859176567,19.942052859176567,2022,10,2022-10
2022-10-29,3736.571425,2823.858608,-912.7128170000001,912.7128170000001,-24.42647853305788,24.42647853305788,2022,10,2022-10
2022-10-30,3688.506986,1871.66009,-1816.8468959999998,1816.8468959999998,-49.256973157322896,49.256973157322896,2022,10,2022-10
2022-10-31,3879.012397,2825.950976,-1053.0614209999999,1053.0614209999999,-27.147668355337817,27.147668355337817,2022,10,2022-10
2022-11-01,4261.981728,3200.402462,-1061.5792659999997,1061.5792659999997,-24.908113965522844,24.908113965522844,2022,11,2022-11
2022-11-02,3912.019425,2889.884977,-1022.1344479999998,1022.1344479999998,-26.128051447495043,26.128051447495043,2022,11,2022-11
2022-11-03,3285.645296,3107.826759,-177.8185370000001,177.8185370000001,-5.411982152074644,5.411982152074644,2022,11,2022-11
2022-11-04,3841.218037,2858.371967,-982.84607,982.84607,-25.586833669239066,25.586833669239066,2022,11,2022-11
2022-11-05,3101.947621,3254.740762,152.7931410000001,152.7931410000001,4.925716345614597,4.925716345614597,2022,11,2022-11
2022-11-06,3294.899676,3052.283442,-242.61623400000008,242.61623400000008,-7.36338759468803,7.36338759468803,2022,11,2022-11
2022-11-07,4415.783864,2843.183698,-1572.6001660000002,1572.6001660000002,-35.61315984735434,35.61315984735434,2022,11,2022-11
2022-11-08,4181.403282,2930.960569,-1250.4427130000004,1250.4427130000004,-29.90485797872869,29.90485797872869,2022,11,2022-11
2022-11-09,4076.17419,3217.875685,-858.2985050000002,858.2985050000002,-21.05647268719888,21.05647268719888,2022,11,2022-11
2022-11-10,3820.408109,3386.343277,-434.064832,434.064832,-11.36173988787856,11.36173988787856,2022,11,2022-11
2022-11-11,3203.938281,3105.242177,-98.6961040000001,98.6961040000001,-3.0804620858425364,3.0804620858425364,2022,11,2022-11
2022-11-12,2735.122337,3098.10243,362.9800930000001,362.9800930000001,13.271073402812847,13.271073402812847,2022,11,2022-11
2022-11-13,3345.19787,3349.668034,4.470163999999841,4.470163999999841,0.13362928513403127,0.13362928513403127,2022,11,2022-11
2022-11-14,4983.234383,3243.541192,-1739.6931909999998,1739.6931909999998,-34.91092445771479,34.91092445771479,2022,11,2022-11
2022-11-15,3432.199602,3490.294673,58.095070999999734,58.095070999999734,1.6926483811182416,1.6926483811182416,2022,11,2022-11
2022-11-16,2786.881323,3572.499789,785.6184659999999,785.6184659999999,28.189878755020093,28.189878755020093,2022,11,2022-11
2022-11-17,2837.18235,3238.12063,400.93827999999985,400.93827999999985,14.13156542440777,14.13156542440777,2022,11,2022-11
2022-11-18,2705.798219,3504.350017,798.5517980000004,798.5517980000004,29.512614517690334,29.512614517690334,2022,11,2022-11
2022-11-19,2655.639002,3138.870969,483.23196700000017,483.23196700000017,18.19644788452313,18.19644788452313,2022,11,2022-11
2022-11-20,3609.112118,3663.754003,54.641885,54.641885,1.5139979921233357,1.5139979921233357,2022,11,2022-11
2022-11-21,4941.96252,3942.990785,-998.9717350000001,998.9717350000001,-20.214069430053065,20.214069430053065,2022,11,2022-11
2022-11-22,3539.866635,3631.740546,91.87391100000013,91.87391100000013,2.5954059989607527,2.5954059989607527,2022,11,2022-11
2022-11-23,2859.332707,3724.475922,865.143215,865.143215,30.256822260733156,30.256822260733156,2022,11,2022-11
2022-11-24,2923.507796,4288.856337,1365.3485410000003,1365.3485410000003,46.702408075261395,46.702408075261395,2022,11,2022-11
2022-11-25,3418.460825,3869.192293,450.73146799999995,450.73146799999995,13.185216712261136,13.185216712261136,2022,11,2022-11
2022-11-26,2445.476278,3796.355542,1350.8792639999997,1350.8792639999997,55.239925087508844,55.239925087508844,2022,11,2022-11
2022-11-27,3398.480218,3939.166548,540.68633,540.68633,15.909650647258822,15.909650647258822,2022,11,2022-11
2022-11-28,5146.177276,3755.448494,-1390.7287820000001,1390.7287820000001,-27.024502021838238,27.024502021838238,2022,11,2022-11
2022-11-29,3434.389957,3852.707239,418.317282,418.317282,12.180249978526245,12.180249978526245,2022,11,2022-11
2022-11-30,3421.513792,3665.394288,243.88049599999977,243.88049599999977,7.127853658524716,7.127853658524716,2022,11,2022-11
2022-12-01,2957.404151,3771.721702,814.3175509999996,814.3175509999996,27.534875499672605,27.534875499672605,2022,12,2022-12
2022-12-02,3240.058172,4059.203254,819.145082,819.145082,25.28180169970109,25.28180169970109,2022,12,2022-12
2022-12-03,2695.91207,4128.443289,1432.531219,1432.531219,53.13716403962686,53.13716403962686,2022,12,2022-12
2022-12-04,4152.491935,3734.99962,-417.49231499999996,417.49231499999996,-10.05401868408445,10.05401868408445,2022,12,2022-12
2022-12-05,5520.424753,4219.394253,-1301.0304999999998,1301.0304999999998,-23.56757963765329,23.56757963765329,2022,12,2022-12
2022-12-06,3453.228465,4040.123819,586.8953539999998,586.8953539999998,16.995555317247153,16.995555317247153,2022,12,2022-12
2022-12-07,2879.239042,4055.346804,1176.1077619999996,1176.1077619999996,40.847867955522105,40.847867955522105,2022,12,2022-12
2022-12-08,3635.470277,4069.534887,434.0646099999999,434.0646099999999,11.939710049237185,11.939710049237185,2022,12,2022-12
2022-12-09,2976.241014,3739.288371,763.0473569999999,763.0473569999999,25.63795584466063,25.63795584466063,2022,12,2022-12
2022-12-10,3258.156717,3927.436612,669.2798950000001,669.2798950000001,20.541672888474512,20.541672888474512,2022,12,2022-12
2022-12-11,4817.228843,3905.889465,-911.3393779999997,911.3393779999997,-18.91833267012596,18.91833267012596,2022,12,2022-12
2022-12-12,5477.609968,3774.24961,-1703.360358,1703.360358,-31.096780675348732,31.096780675348732,2022,12,2022-12
2022-12-13,3953.609752,4416.607757,462.9980049999999,462.9980049999999,11.710766465147064,11.710766465147064,2022,12,2022-12
2022-12-14,3666.366709,3976.760396,310.3936870000002,310.3936870000002,8.465974945661122,8.465974945661122,2022,12,2022-12
2022-12-15,3394.628981,4169.673163,775.0441820000005,775.0441820000005,22.831484275247238,22.831484275247238,2022,12,2022-12
2022-12-16,3720.743319,3931.163077,210.419758,210.419758,5.655315079798441,5.655315079798441,2022,12,2022-12
2022-12-17,3477.227106,3812.696151,335.4690450000003,335.4690450000003,9.64760237895144,9.64760237895144,2022,12,2022-12
2022-12-18,4731.162484,4188.9326,-542.2298840000003,542.2298840000003,-11.460817205786759,11.460817205786759,2022,12,2022-12
2022-12-19,5719.62181,4068.378311,-1651.2434989999997,1651.2434989999997,-28.86980212770396,28.86980212770396,2022,12,2022-12
2022-12-20,3786.772881,4402.99071,616.2178290000002,616.2178290000002,16.272901712480607,16.272901712480607,2022,12,2022-12
2022-12-21,3268.296598,3597.440755,329.1441570000002,329.1441570000002,10.070816620542228,10.070816620542228,2022,12,2022-12
2022-12-22,2835.151453,4110.195183,1275.0437299999999,1275.0437299999999,44.972684921322966,44.972684921322966,2022,12,2022-12
2022-12-23,3141.467974,4022.33226,880.864286,880.864286,28.039893874149673,28.039893874149673,2022,12,2022-12
2022-12-24,3032.923343,3917.931502,885.008159,885.008159,29.18003717576979,29.18003717576979,2022,12,2022-12
2022-12-25,6363.15372,4236.536652,-2126.6170680000005,2126.6170680000005,-33.420802978809704,33.420802978809704,2022,12,2022-12
2022-12-26,7347.115391,4138.383738,-3208.731653,3208.731653,-43.67335317654874,43.67335317654874,2022,12,2022-12
